"","A549","HEK293T","K562","HeLa"
"ARL14EPL",0.000733437121612677,0.000344334530821705,0.00142557065644503,0.00018732328998907
"ARL15",0.0621514085452463,0.179368958011634,0.580955714653601,0.0730117814930859
"ARL16",0.275390633709371,0.420706899060317,0.200110337262137,0.166785505179835
"ARL17A",0.0369733760091073,0.177291979327018,0.0596862702729401,0.0669499079258879
"ARL17B",0.0443824601146441,0.14905512387344,0.0510445957639914,0.0683637698554876
"ARL2",1.36554548154917,1.2386382351536,0.751193476209479,0.996132058499291
"ARL2-SNX15",0.381929611812095,0.260978021076195,0.281385302818221,0.363845586652924
"ARL2BP",1.11786093070317,0.535079033950135,0.41853038588584,0.407710584463409
"ARL3",0.612639255017392,0.628178931576132,0.21334295323969,0.835624086765937
"ARL4A",0.611137725574158,0.193204755747145,1.33746235910725,0.187036599025683
"ARL4C",3.68633751110667,0.355259223938644,0.00954992637046366,0.048376594531697
"ARL4D",0.458780050211432,0.075964977601181,0.00665864488718004,0.105200581519926
"ARL5A",0.285977813051886,0.710967514863535,1.39453392966983,0.510283417703016
"ARL5B",0.631020309834867,1.36064826643968,0.422087899451286,0.49232771003724
"ARL5C",0.000110612414879633,6.98467184828889e-05,0,0.00190338352706756
"ARL6",0.0536121956684685,0.130349667271555,0.0186661435986025,0.111533719773846
"ARL6IP1",1.68271411898767,1.26645260828872,1.75991548388232,1.68763065596659
"ARL6IP4",0.535931874309025,1.72224251493768,1.25272516650599,1.52929684245881
"ARL6IP5",1.19959458049743,1.1340471016312,0.232196468063482,0.960384508170839
"ARL6IP6",0.386711806207879,0.449182512893156,0.470339432394609,0.349615674934268
"ARL8A",0.885193913487399,0.46362670774056,0.152057184720737,0.416410539984749
"ARL8B",1.54031537424384,0.460253026547937,1.16401706673481,0.510695411724305
"ARL9",0.000264064648538934,0.00307107771881716,0.000984766744001501,0.00384802698965136
"ARMC1",0.470783932683542,0.660368037740067,0.77784987286631,0.60127719826091
"ARMC10",0.571707809158215,0.291840190812181,0.738903073165943,0.38222068095198
"ARMC12",0.00324714474879094,0.00558258132550913,0.00119686802768267,0.00390337597418658
"ARMC2",0.00226886518870773,0.0276022641594782,0.00907525585577566,0.0184067562195744
"ARMC3",0.000366565766671831,0.00812792039834196,0.00399451109052033,0.000987264435230829
"ARMC4",0.00139446441867497,0.0690170417495495,0,0.0334152624655746
"ARMC5",0.074286393687646,0.140396666585422,0.259865703915712,0.140546457835389
"ARMC6",0.324781636502162,0.487701736321484,0.782880398059318,0.402063729507467
"ARMC7",0.0560872953005832,0.12119102515942,0.138228182030418,0.0849484243608335
"ARMC8",0.23438517248898,0.196411380384436,0.245018603220381,0.185334358962655
"ARMC9",0.0658339294010557,0.137868994563069,0.0112650407751186,0.0861397875509002
"ARMCX1",0.016305834722586,0.000789112460447384,0.00947764395704884,0
"ARMCX2",0,0.00531441759351665,0.000167186447379957,0.00936919601014347
"ARMCX3",0.554208817447021,0.374060259743371,0.170103867389214,0.239760192172032
"ARMCX4",0.00600074892022232,0.0222444346850835,0,0
"ARMCX5",0.105331479797738,0.273477896781606,0.119230023131825,0.147420892208961
"ARMCX5-GPRASP2",0.0864558392934678,0.131523430252702,0.0245769090455626,0.0163626594960567
"ARMCX6",0.350940960183659,0.133479301589026,0.0948733027065793,0.0904392695971726
"ARMH1",0.00340902826626988,0.00540285251517773,0,0.0140234171857596
"ARMH3",0.0973643398352655,0.201870124292477,0.00148565184896258,0.188280257131983
"ARMH4",0.0941725044955289,0.13749914923671,0.0402607405332748,0.0417010028460382
"ARMT1",0.25678878606418,0.395061209752878,0.411733513544243,0.374433925887287
"ARNT",0.202481342862612,0.300305268539128,0.254541257031553,0.302110076557238
"ARNT2",0.433773822516023,0.0877437333035625,0.00110112543847458,0.00985697995639914
"ARNTL",0.13021670968939,0.116722243778228,0.00596909344270946,0.147036501862959
"ARNTL2",0.491233846776143,0.167068152851709,0.0171012115021246,0.195363294203289
"ARPC1A",0.979815440612598,1.16902972034928,0.758998398414435,1.32246616337879
"ARPC1B",1.3805546331462,0.570482744370415,1.87353847726831,2.07096906975649
"ARPC2",3.03970731780188,2.04684452598679,1.10604448752131,2.75358357373525
"ARPC3",3.15407314574929,1.73138384880307,2.13713367043673,1.66672093835195
"ARPC4",1.75157655568969,0.453222180745208,1.69331898900347,1.07894225478698
"ARPC4-TTLL3",0.0446271406951028,0.165164520494701,0.159873732881762,0.0382163744292995
"ARPC5",1.92400927888329,1.37401685298818,1.28178282907419,0.987616938372033
"ARPC5L",0.830072926690954,0.750114480864016,1.52292154501303,0.787980908646947
"ARPIN",0.307628929493043,0.31166390374021,0.000468288226828772,0.333754855379151
"ARPIN-AP3S2",0.477599745369982,0.245190437268748,0.158282025079164,0.259404031673788
"ARPP19",2.8227046065336,0.890699390503276,1.03537925440916,1.02348148986883
"ARPP21",0.00207592012049389,0,0,0
"ARRB1",0.0609816537388371,0.160576476987482,0.347731187157513,0.113947295249708
"ARRB2",0.451698524925733,0.799155288972405,0.0957133591431176,0.403204926704049
"ARRDC1",0.122215268744635,0.248751297307268,0.142228792185305,0.260952121025147
"ARRDC2",0.235068792402978,0.0967834223364789,0.261915408809183,0.244620107146088
"ARRDC3",0.371485750563097,0.0453685079647522,0.569706416745458,0.256224789362603
"ARRDC4",0.157506063657698,0.281981477112519,0.0877234587814299,0.120028683017393
"ARRDC5",0,0,0,0.000604554556774586
"ARSA",0.131958522671807,0.192021655340558,0.0468613418746994,0.189221932466552
"ARSB",0.136556472846599,0.0607280350399541,0.0510576416125783,0.0386484255126012
"ARSD",0.126027412071524,0,0.000347844037818983,0.0696932178375573
"ARSE",0.155592569893003,0.000267608803002993,0.000154524851546428,0.0241543294094158
"ARSG",0.0252793405217352,0.0343638112462276,0.00353921367129364,0.0306855525850366
"ARSI",0.0174020559583714,0,0.000167792511168979,0.000246006972541943
"ARSJ",0.201930149436934,0.0303738946107358,0.000444058066273495,0.0689401023035131
"ARSK",0.150491638858396,0.163066088269057,0.10091096040178,0.0863070446606573
"ART3",0.000127852186330423,0,0.00221987113467499,0
"ART4",0,0.000185243052627767,0.000457326937227507,0.000179554587259024
"ART5",0.000131369210070094,0.113495713093326,0.00464647863870284,0.0174860693882551
"ARTN",0.00105120446446874,0.0128520482464535,0.000559859211235579,0.0131483438113725
"ARV1",0.290885605124448,0.390263367372245,0.628659438120149,0.119615013198641
"ARVCF",0.0218376081901049,0.12059057990279,0.251324896235764,0.0713429054596837
"ARX",0.0294711695557198,0.00786096319828389,0.00037412008312766,0.0100421093818807
"AS3MT",0.0177053945896313,0.166553844860977,0.00455192921841638,0.00221563285572232
"ASAH1",1.12724792548854,0.366124564351461,0.549343430090673,0.51685322594369
"ASAH2",0.0243771871051119,0.0545840543205526,0.0462674422407551,0.0319643385114774
"ASAH2B",0.159713929601589,0.129867422458735,0.129523048559717,0.141597460802112
"ASAP1",1.71277407461209,0.625417812747783,0.345857639957451,0.600860820065706
"ASAP2",0.285727027561648,0.163787821919633,0.0357140935481387,0.29562976140784
"ASAP3",0.0182246867774131,0.0693524782882346,0.153979102715939,0.068122587953533
"ASB1",0.353665499728675,0.159092878274798,0.211244900758113,0.152817717195309
"ASB10",0,0.000755031617369488,0,0
"ASB12",0.00043430565771917,0.000975209963300131,0.00187849853485417,0
"ASB13",0.139641625321185,0.217684248623854,0.147828827440289,0.199252547844158
"ASB2",0.00801778306443463,0.00159614309730532,0,0.0021694638376579
"ASB3",0.162722585082168,0.206192593564537,0.152111959153561,0.212773044576134
"ASB4",0.0224875515880204,0.000220544653467849,9.42282457859142e-05,0.00175665434037315
"ASB5",0.000385388133278645,0,8.71655810040666e-05,0
"ASB6",0.198139840278672,0.340618004385996,0.172783040062768,0.160912314727526
"ASB7",0.123395627172311,0.161726555346929,0.079177277212035,0.193340657326578
"ASB8",0.156785226646049,0.279538415740607,0.304780389684847,0.368923525990531
"ASB9",0.0319771945953176,0.00074914826560794,0.0162812227554073,0.012197153627676
"ASCC1",0.268076320812175,0.257248236147891,0.277884349598115,0.516918909484531
"ASCC2",0.224191881360809,0.319505265155321,0.296127872391258,0.205445866740559
"ASCC3",0.857892395347922,0.800399879947656,0.815100705621483,0.607524495936225
"ASCL1",0.00207470824534137,0,0.00157518070867287,0
"ASCL2",0.00133868099189332,0.000715460579622217,0.0245383647139626,0.000539389126922228
"ASCL5",0.00196363344975501,0.00280385232951372,0,0.00437862430355647
"ASDURF",0.223404157604647,0.487147445193177,0.253665408280332,0.341991327242483
"ASF1A",0.222200230064119,0.263911425870767,0.470168990485677,0.344361275940663
"ASF1B",0.0859651106284868,0.434758650415202,0.463521692691599,0.684010706964966
"ASGR1",0.0117384518978671,0.0297218670352547,0.0012981551289876,0.0148660231529185
"ASGR2",0,0.0027304669672573,0,0
"ASH1L",1.16442717438855,0.896804647253472,0.635335494839331,1.28569097585204
"ASH2L",0.13332126616846,0.314950312390865,1.34644485276379,0.205133411628747
"ASIC1",0.0366686310457046,0.382707315137405,0.00928581015413987,0.200795558825079
"ASIC2",0.0301302508524065,0,0.000114530631075456,0
"ASIC3",0.0155638223959596,0.0475450623223596,0.0104805585101414,0.0425566878830959
"ASIC4",0.0012173817882715,0.00449140467275322,0.130251403197082,0.00189512853130119
"ASIP",0,0,0.000743148463765476,0
"ASL",0.0522650863745539,0.138031060096603,0.468111550935724,0.140560301158076
"ASMT",0.0233801060636326,0.000954122240020785,0,0
"ASMTL",0.198067736612782,0.382929229089999,0.0937480726355303,0.155833560145388
"ASNS",2.16474295433548,2.10045894190077,0.636191111615784,2.91198811120636
"ASNSD1",0.481506019698959,1.1009065115332,0.575245903239432,0.745912023562953
"ASPDH",0,0.000383643407851513,0,0
"ASPG",0,0.00044688074875208,0.000369571759034707,0.00914257134770025
"ASPH",7.62302178092095,1.13176909777341,0.486351886721,8.4542532043044
"ASPHD1",0.0969139612834259,0.0269063133346823,0.00177479137420347,0.208075182329276
"ASPHD2",0.0749378290696848,0.0823523564876492,0.00568288234559398,0.131446462684732
"ASPM",0.382001752965662,2.20844465629023,2.61659516827578,0.997546040411178
"ASPN",0.00023696123986939,0.000187718901690166,0.000153928500340721,0.000266750762370874
"ASPRV1",0.00118984430211745,0.0143435048256212,0.00576514519344779,0.00479343349176165
"ASPSCR1",0.163935119760347,0.20987301882901,0.178043964212368,0.174593270979847
"ASRGL1",0.1182690877587,0.314773678837821,0.178845482671684,0.543934559183516
"ASS1",0.538444732541887,0.350243905910803,0.00475116359140564,4.29348831523721
"ASTE1",0.0247516023013676,0.0535979932944132,0.0671376835731201,0.0624707792557639
"ASTN1",0.000508999941313775,0.0160746202933482,0.0050781502141116,0.0104716634475897
"ASTN2",0.0151792026702336,0.0158594878647885,0.00993583941973676,0.0266976204570438
"ASXL1",0.357148683483277,0.700282360137692,0.661064709972158,0.525538045139505
"ASXL2",0.99389742641211,0.50713482930465,0.487275257099846,0.633412608655917
"ASXL3",0,0.171749245613565,9.42282457859142e-05,0
"ASZ1",0.000144905634913546,0,0,0.000775169475761697
"ATAD1",1.35100986260719,0.598676509216643,0.324432242301939,0.511609147628611
"ATAD2",0.913369288674978,0.862503303899623,1.15245771593391,0.840047952362997
"ATAD2B",0.210015983923069,0.306225228993143,0.351809738766606,0.314299292451081
"ATAD3A",0.0919386897382309,0.607152799002032,1.17062809939571,0.523013164677969
"ATAD3B",0.000875823464284629,0.466852567222677,0.959663048861041,0.517020330863039
"ATAD3C",0.0013577865996655,0.00613786716035129,0.00472721374631588,0.00742304538712095
"ATAD5",0.252288736124019,0.766597699062682,1.23181407369327,0.627236438760621
"ATAT1",0.0306584009340496,0.140181851351841,0.0366288280698704,0.0400680210133434
"ATCAY",0.000524085917351126,0.000886102100790275,0.00015310285352671,0
"ATE1",0.618824340236256,0.481029819517668,0.141204313374757,0.410045521064476
"ATF1",0.766190500026398,0.318201038485946,0.544549593865112,1.07687955728856
"ATF2",0.21513638707279,0.387123224120591,0.478794927105032,0.282300622228742
"ATF3",1.6781211490924,1.66987567097744,0.0947010267193684,1.30550342101867
"ATF4",6.89244812516437,11.6888470629118,2.57713390513052,6.12367112094098
"ATF5",0.317778548136112,0.0885438877401587,0.471854036571503,0.153832217795033
"ATF6",0.544509762102248,0.546917478090364,0.709215225000843,0.979476864842765
"ATF6B",0.031729502575538,0.113636356184127,0.165320062650328,0.0928016767224468
"ATF7",0.361244771713369,0.221492741720029,0.202433150384286,0.291575501650177
"ATF7-NPFF",0.0587426766488156,0.0768037164831041,0.0398944949731994,0.0473266895602958
"ATF7IP",0.390777870216829,0.720820131296937,0.378263062153293,0.556409092165306
"ATF7IP2",0.0693171722244619,0.126786233871226,0.960977893985086,0.0211714934802897
"ATG10",0.086102514086616,0.0921804371935013,0.227625674998749,0.115950207098855
"ATG101",0.828943894546083,0.254342935631803,0.274823821619643,0.530076779635981
"ATG12",1.88137738950693,0.933949937709693,0.79233890110329,1.2021943847683
"ATG13",0.446523337023384,0.347760874186657,0.261767182537094,0.29943534770707
"ATG14",0.293733882479748,0.199885608876339,0.117981801265641,0.234383846524326
"ATG16L1",0.189283967898954,0.160391300878321,0.109717585315652,0.108501862505201
"ATG16L2",0.0155292925775602,0.120039771850762,0.0251964481958703,0.090142029366375
"ATG2A",0.0810752998190512,0.168706181468518,0.202859710465565,0.133042923971236
"ATG2B",0.182328771388816,0.368507372754668,0.105703178264774,0.233725409602707
"ATG3",0.840204443653983,0.721720092140028,0.814025445143196,0.659089445518957
"ATG4A",0.158544744725572,0.236010037776351,0.192069566218961,0.144721327230243
"ATG4B",0.193653433171889,0.511876309652932,0.374431412789427,0.254525293617171
"ATG4C",0.124200000196865,0.497401015861383,0.237290387733494,0.323626258688798
"ATG4D",0.161135366208758,0.244131514653648,0.292188329609811,0.315136194426462
"ATG5",0.455248988375106,0.261287715585953,0.547121818383859,0.341295853831796
"ATG7",0.243122298962262,0.133913341087954,0.122093454575595,0.250356295144765
"ATG9A",0.321525244431169,0.667461508167434,0.368209265303444,0.561370633652982
"ATG9B",0.000562910249205886,0.0115008101701457,0.00796576319941758,0.00245085421425092
"ATIC",1.0250079025484,1.6312995326151,1.87291312397177,1.62774970263664
"ATL1",0.0977812060122655,0.0697578360481417,0.00175694786499408,0.0752602065488622
"ATL2",0.645793676656713,0.394381662986173,0.391058805530126,0.369790036830237
"ATL3",1.43469757311364,0.473376229828669,0.491214486065574,1.16879141321263
"ATM",0.290090073223847,0.605256681411729,0.450695157249071,0.451375907800825
"ATMIN",0.805133471161378,0.396529814678048,0.514631449165541,0.748051827685573
"ATN1",0.126255681039161,0.160366365582053,0.144334079283807,0.220353673927761
"ATOH1",0,0.0105327930411915,0,0.000134362907668219
"ATOH7",0.000993630214621856,0.00283633218378315,0,0.00140165946334788
"ATOH8",0.121512263589521,0.0124419928079021,0.000987162971955763,0.0197275889696503
"ATOX1",1.61601608467829,1.50741695754729,1.11806738465164,1.0476003451061
"ATP10A",0.0164075591047949,0,0,0.000169954628994523
"ATP10B",0,0,0,0.00128511246681919
"ATP10D",0.0625530676859422,0.0676405641130352,0.00107902400968266,0.0508337885605016
"ATP11A",0.127548330892708,0.0780707911088322,0.120280648219508,0.659158026709082
"ATP11B",0.248750083757424,0.239868779024431,0.672212617699853,0.336624331062598
"ATP11C",0.249091711127303,0.945685947117358,0.552348138846282,0.342928449398199
"ATP12A",0.00160497494877168,0.00764018911852526,0,0.000521671611967165
"ATP13A1",0.119497824588889,0.275374076951911,0.292034786184892,0.257013592346842
"ATP13A2",0.116804132062774,0.245400455116918,0.176234203221218,0.0991588193409114
"ATP13A3",0.939620777622042,0.471499894600986,1.14116556691751,2.96729699304643
"ATP13A4",0,0.000181376890935651,0.00152219008776513,0
"ATP1A1",0.874301495775821,2.65836960978678,2.35341683773899,2.14412786110989
"ATP1A2",0.000252362338565002,0,0,0
"ATP1A3",0.0126659440948743,0.0521938944258237,0.000453033589001596,0.065844158238197
"ATP1A4",0,0,0,0.000282344365199688
"ATP1B1",3.01382573970623,0.351469010374592,0.060902058609354,0.960328589108841
"ATP1B2",0.00388788627967549,0.125926126317467,0.101452213675621,0.0367628577084567
"ATP1B3",1.55583367564048,1.57736463834173,1.67485624273892,1.54795172640557
"ATP23",0.0471956880552423,0.120938519784644,0.292185986128861,0.0827752883860187
"ATP2A1",0.00636324131963915,0.0121621918620241,0.00830106271862731,0.0044716333333179
"ATP2A2",2.73440109916544,1.51630684047903,1.69729080596343,1.13039524212091
"ATP2A3",0.0137171860280946,0.0250294674511906,0.146506464487159,0.0461299623293204
"ATP2B1",2.05837598949993,0.889881675496251,0.699909665880894,1.34575984623556
"ATP2B2",0.000108619906162934,0.0016002326333612,0,0
"ATP2B3",9.07881376378141e-05,0.00894391163934704,0,0
"ATP2B4",0.206479931523247,0.21822046050638,0.154373236329177,0.132910919271455
"ATP2C1",0.636428897290041,0.50506914547324,0.356119148484006,0.474757373456993
"ATP2C2",0.000404887105713982,0.00131803295208051,0,0
"ATP4A",0,0.0065739808828183,0.000139581203823798,0
"ATP5F1A",2.19564495305866,3.93472228322018,3.68020957724531,3.67598729251711
"ATP5F1B",4.54991717512094,6.3071196529181,8.42701610028198,5.21572512163175
"ATP5F1C",1.13769260087167,1.66379159975167,2.2715399664017,1.67776858291893
"ATP5F1D",0.471623453620576,2.54922528966299,2.66011807819485,1.04998175907283
"ATP5F1E",8.40233134963537,8.72331234740135,11.8996649704273,25.0543695202026
"ATP5IF1",1.44619784674775,6.15178071556384,5.54826137360554,4.36659889088066
"ATP5MC1",2.68560346216452,1.58435397860149,2.11042205988095,2.11821573602459
"ATP5MC2",3.36448055309921,3.80018350898883,4.30478104487714,3.93021193292044
"ATP5MC3",2.39385674468469,4.55347235992822,11.5259602552772,3.16592457580706
"ATP5MD",6.21668635515398,4.87009159632548,3.83693584439386,5.65921409539322
"ATP5ME",3.66787838225997,6.54534361263949,7.75692400880027,5.36777952728164
"ATP5MF",3.17125921562296,3.87547820708362,6.56284205357231,4.36442143364773
"ATP5MF-PTCD1",0.619227276723878,0.727983638837444,1.18986360165145,0.878458797127871
"ATP5MG",3.22038385393604,3.75373941910172,5.57205911513017,5.40264693142986
"ATP5MGL",0.0258954884089516,0.0265865225001176,0.0564451374833643,0.0501538853735866
"ATP5MPL",3.62294890241331,3.42520268842075,3.13665615363059,3.45186886542531
"ATP5PB",1.29726777902485,2.16390020671734,3.6268413713472,1.85975824554076
"ATP5PD",1.41580344518059,1.97930015674601,2.13220561441599,2.18349775272992
"ATP5PF",1.61522194088534,2.6344555852374,3.83686811122494,2.06212756097172
"ATP5PO",1.19710596402738,3.1269340577361,4.60575464276679,2.07535327850502
"ATP6AP1",0.849174070986991,1.08330057030928,0.789521712167601,0.825510804777436
"ATP6AP1L",0.00311461201743964,0.0385243773402565,0.0142812966212853,0.0803404084543555
"ATP6AP2",1.02614931434321,0.810319940111167,0.517437955284195,1.50073917616136
"ATP6V0A1",0.882194378193964,0.509996579164352,1.0194584664007,0.261298754767531
"ATP6V0A2",0.363338256294823,0.299574095375704,0.353200573886854,0.193781536268292
"ATP6V0A4",0.00282572768077072,0,0,0
"ATP6V0B",1.31138883915289,1.64612173033802,2.81226154694252,2.0067153140338
"ATP6V0C",1.91479391982549,1.68204177867267,2.20919789127529,1.55971646124357
"ATP6V0D1",0.456711004845558,0.606589351489645,0.588561328089974,0.293772510298134
"ATP6V0D2",0.0280215327751471,0.00168624609581289,0.000581559931186579,0.0005851184458718
"ATP6V0E1",5.68641660922651,2.30336392016376,1.84971107511976,3.24573992449088
"ATP6V0E2",0.297623199610169,0.812152824351394,0.204258977359203,0.731629175985178
"ATP6V1A",0.58187138335556,0.813549452135347,0.687742738445367,0.753280004769982
"ATP6V1B1",0.00752151924224724,0.016823406441219,0.000590645996228501,0
"ATP6V1B2",1.03811899786232,0.367585543439307,0.777801518999752,0.358347686820905
"ATP6V1C1",0.794544161737937,0.496360679705601,0.594848131433693,0.425257632592424
"ATP6V1C2",0.000716743142309275,0.0236932676491286,0.000122668928712347,0.0520286467605659
"ATP6V1D",0.540158239288178,0.436762346044594,0.347224612888152,0.659407263332878
"ATP6V1E1",1.40125849485428,1.30304893324254,1.67951463030461,1.22999240960239
"ATP6V1E2",0.100405372094966,0.10471593735566,0.0870435237390842,0.16017690296812
"ATP6V1F",1.85821478918227,2.03896955209384,2.86414640446241,1.4490491627211
"ATP6V1FNB",0.0254034401649471,0.0166480292208827,0.0270433749502955,0.00538805671003922
"ATP6V1G1",2.45918264937642,1.61394080392277,1.69974451284453,1.2304763979921
"ATP6V1G2",0.00241568440230274,0.00718205742697777,0.00237838523298874,0.00424600457237042
"ATP6V1G2-DDX39B",0.295632426974379,1.06413557896935,0.957181829358968,0.563130554301519
"ATP6V1G3",0,0,0.000437323071850509,0
"ATP6V1H",0.451679152510995,0.324071943747455,0.336328302926387,0.362477966366563
"ATP7A",0.101814378472036,0.154543095825857,0.220880088350886,0.146706297149365
"ATP7B",0.0266199765256833,0.120452598120228,0.176362795567113,0.0331461083017262
"ATP8A1",0.00228718657577766,0.129767825546757,0.000359472254208029,0.0522232634093754
"ATP8A2",0.00018335662468468,0.0104825185788403,0,0.00107841528129996
"ATP8B1",0.257049415469989,0.00700091235470186,0.00185597106412746,0.0196538719505652
"ATP8B2",0.146786197812693,0.361221612449865,0.18107751624203,0.0574886157347513
"ATP8B3",0.0124495487469458,0.0308941991099638,0.0323999254660299,0.0212547050801723
"ATP8B4",0.00498518413247969,0.000362785976377722,0.00186106535969646,0.00753649996662551
"ATP9A",0.18010744741675,0.224705537091813,0.00259314002397827,0.271293723010291
"ATP9B",0.141340407585492,0.0641723058774945,0.0801294707820918,0.0498407976177217
"ATPAF1",0.33840118406598,0.845845845573717,0.277010308443386,0.490725325496653
"ATPAF2",0.124543489346089,0.173173874654355,0.11731529478759,0.159143678291819
"ATPSCKMT",0.0990176311339422,0.105887110077662,0.170816124198157,0.195533097136739
"ATR",0.273136964811233,0.419148755303485,0.385615508649951,0.341858964953143
"ATRAID",0.955223625410575,0.843158940839918,0.512217235841379,1.27087211757513
"ATRIP",0.0851472353592432,0.245243385576688,0.220494779407388,0.151299806328035
"ATRN",0.405613313037405,0.229247847777367,0.117583595097224,0.16380813831755
"ATRNL1",0.0329717128499183,0.081644503365014,0.00087137288731548,0.0107275502665715
"ATRX",2.48206774020618,2.26044148790765,0.837825097308059,2.63571841472368
"ATXN1",0.297364219035146,0.163869888745469,0.00403394902517008,0.418399413927154
"ATXN10",0.637438809076827,0.830418295074113,0.445325174210088,0.949943802453086
"ATXN1L",0.249485109603368,0.151917495748822,0.105082018132605,0.15925921438249
"ATXN2",1.31275625689436,1.00840357672359,0.85830088882334,0.957199852919698
"ATXN2L",1.19321660880782,0.904459226923998,1.08508839171655,0.846477551887971
"ATXN3",0.339761046641901,0.309458528214695,0.136004420579922,0.131980434842556
"ATXN7",0.352752898868375,0.354062924483341,0.162699992824336,0.211324179644626
"ATXN7L1",0.0921840646042835,0.0902540371494702,0.0687591003472436,0.0583878784711049
"ATXN7L2",0.0144421816813588,0.0686765381870025,0.0755859011192237,0.0561797887806313
"ATXN7L3",0.222144836584627,0.197686809153118,0.350583970791045,0.257141732324491
"ATXN7L3B",0.48676180482167,0.870284616674546,1.0538459171135,0.653216307166684
"AUH",0.0968190961860826,0.0991528872845343,0.0488805013479851,0.137379598209098
"AUNIP",0.0696302331713759,0.215780441016617,0.261237596898081,0.125996537107398
"AUP1",1.42117959668152,1.17235929115935,1.65890773744132,1.11120747704614
"AURKA",0.25099511913192,0.87850379025339,1.10374902414966,1.0352197705199
"AURKAIP1",1.27892885179288,2.14914982039399,3.68059853138266,2.53823888807356
"AURKB",0.345870325202819,0.934049868476418,0.482243095606243,0.446069300749306
"AURKC",0.00686970639438669,0.00844760466890453,0.0460463190392986,0.00201308198531324
"AUTS2",0.203530961642638,0.464398097574358,0.0020304232272648,0.000969257805348668
"AVEN",0.49975169530135,0.0689401382414066,0.0743471959688399,0.0800741700509656
"AVIL",0.00235574983965588,0.000965873907209596,0.00227203583330226,0.00344924727774084
"AVL9",0.651322065528785,0.283145920612554,0.401545389509876,0.145909274673572
"AVPI1",5.19535019525916,0.14302571168725,0.0680829650094514,1.16587154166119
"AVPR1A",0.00433070310990252,0.011873092992407,0.000128855747557572,0
"AVPR1B",0,0.000279065665609236,0,0.000159425554325171
"AWAT1",0,0.000196624261704551,0,0
"AXDND1",0.000229551817745389,0.00412252690128394,0.00225011322528985,0.000517973971150411
"AXIN1",0.353827450884136,0.352701195008991,0.371955498810205,0.428111489332697
"AXIN2",0.0192315883037017,0.0806007229732451,0.0247186383426382,0.00293245120059594
"AXL",2.07890741082322,0.00216825015894058,0.0189768570973014,0.156732685774562
"AZGP1",0.00140486211238496,0.000393248523409102,0,0
"AZI2",0.73030979977825,0.507122883076486,0.682977854781208,0.721709546849383
"AZIN1",1.59738736898405,0.845066179747308,0.827784447144955,0.847558023707009
"AZIN2",0.0131076916553232,0.0588042256192477,0.000522116919728727,0.0153686284447451
"AZU1",0.000196986032942648,0.00122283015476374,0.000696744227743911,0.000432232937495326
"B2M",5.88547455498369,2.26519886051247,4.80954168988454,7.99536323117497
"B3GALNT1",0.000488368875856037,0,0.0205335729477092,0.000403697800338923
"B3GALNT2",0.299265840660581,0.449908857639659,0.230673396676782,0.256569595419052
"B3GALT1",0.00128873936165212,0.0276226995077079,0.00210894848608826,0
"B3GALT4",0.00348155033178504,0.00254462402907797,0.00466564367963894,0.00476939212056233
"B3GALT5",0.0428418824598495,0.00237242964435006,9.55408526311911e-05,0.00117975163284612
"B3GALT6",0.276884063062099,0.402924719609569,0.299784158718113,0.263961850286144
"B3GAT1",0.00099194017253498,0.0231340870276756,0.00270638529398312,0.00115150068470434
"B3GAT2",9.1494684367152e-05,0.0739047190397564,0.000155131844341723,0.0283279985466489
"B3GAT3",0.523612241903476,0.437767658299444,0.352028233100431,0.275962686079664
"B3GLCT",0.0758660415990819,0.143978226072413,0.0538186487250176,0.0589773417115331
"B3GNT10",0.0181275083128457,0.0151012067923306,0.0378704686492566,0.0351418772595841
"B3GNT2",0.141000511826341,0.0824877279540785,0.132380074969324,0.0923517663896682
"B3GNT3",0.0249664683912707,0.00347031177210606,0.00055672202686769,0.0187295449563643
"B3GNT4",0.00559287407451084,0.0729107416208809,0.0110935742331198,0.0307103145393649
"B3GNT5",0.275201359850313,0.147881756812544,0.35579570927551,0.205591816534045
"B3GNT6",0,3.13187461561148e-05,0.000118629974346876,0.000529973121864666
"B3GNT7",0.00656178669448904,0.00201847893409473,3.17669968512283e-05,5.35243288169169e-05
"B3GNT8",0,0.00644701521917392,0.0156269199676741,0.000807758830677281
"B3GNT9",0.0831883707309723,0.0141988670580377,0.0175579264592165,0.110652830842813
"B3GNTL1",0.0311488617611799,0.0338074532742428,0.0979825521712353,0.0367141901617528
"B4GALNT1",0.143272621356081,0.137680874873442,0.124691387678625,0.262939358016294
"B4GALNT2",0.00952451657976914,0,0,0.044554058812465
"B4GALNT3",0.0114006762180516,0.0991276790420783,0,0.0474215189292571
"B4GALNT4",0.100525757792598,0.121546490721344,0.128127831597404,0.164093288147354
"B4GALT1",3.24311966949471,0.58967537735743,0.319909448683525,3.33034309471319
"B4GALT2",0.592751864850883,0.850478057357256,0.6447441910846,0.53088202403209
"B4GALT3",0.355168460542069,0.661671098938195,0.687068857849523,0.465932678705619
"B4GALT4",0.423927795635011,0.169659641248211,0.0839130676110405,0.117814955938139
"B4GALT5",1.07188794502466,0.32058357601158,0.385303046502106,0.368076648396337
"B4GALT6",0.211068133065779,0.346834121240206,0.00355479169959328,0.0510411452848884
"B4GALT7",0.100293086204678,0.27636998742937,0.139309315830478,0.240497791211559
"B4GAT1",0.100542215957631,0.686295480721207,0.0911762080773152,0.246192810213132
